policy_id,issue_age,sum_assured,coverage_years
6192,23,38509.81,10
6193,41,211160.78,10
6194,41,29436.486,10
6195,29,92668.086,10
6196,31,34474.242,10
6197,39,72980.25,10
6198,54,47543.168,10
6199,45,57606.85,10
6200,34,67202.8,10
6201,50,40954.312,10
6202,40,67464.01,10
6203,37,134176.44,10
6204,43,27350.387,10
6205,46,129116.57,10
6206,29,40441.668,10
6207,50,37159.86,10
6208,49,87502.77,10
6209,44,38057.402,10
6210,42,64544.727,10
6211,50,59896.695,10
6212,22,9442.618,10
6213,27,69831.914,10
6214,47,15786.287,10
6215,47,16778.826,10
6216,40,67033.6,10
6217,38,76806.93,10
6218,39,131113.39,10
6219,38,20916.303,10
6220,28,27632.7,10
6221,51,72494.86,10
6222,30,133145.83,10
6223,42,58309.37,10
6224,54,24769.768,10
6225,30,166860.25,10
6226,50,40533.54,10
6227,32,41556.855,10
6228,41,15852.783,10
6229,25,89236.766,10
6230,37,98899.83,10
6231,28,28427.535,10
6232,34,202955.89,10
6233,55,31259.404,10
6234,21,82452.85,10
6235,39,59796.215,10
6236,43,9890.533,10
6237,42,77257.64,10
6238,47,71903.34,10
6239,31,12169.306,10
6240,26,169404.55,10
6241,45,72137.484,10
6242,38,134766.53,10
6243,37,12668.736,10
6244,36,36005.695,10
6245,55,128574.055,10
6246,36,14259.023,10
6247,54,36860.293,10
6248,29,69215.46,10
6249,54,10983.111,10
6250,47,17372.895,10
6251,39,151062.0,10
6252,34,52449.914,10
6253,38,128173.28,10
6254,54,57841.094,10
6255,52,356644.75,10
6256,41,71023.36,10
6257,45,138081.78,10
6258,44,41064.906,10
6259,25,59181.363,10
6260,52,83556.21,10
6261,43,95418.086,10
6262,35,48464.438,10
6263,31,50109.895,10
6264,53,74705.88,10
6265,52,74666.65,10
6266,35,22020.555,10
6267,24,59859.008,10
6268,54,64627.637,10
6269,30,22896.143,10
6270,49,103209.87,10
6271,35,69562.016,10
6272,50,322641.72,10
6273,54,48970.21,10
6274,38,124078.18,10
6275,30,76962.9,10
6276,53,232566.12,10
6277,48,23012.52,10
6278,19,33641.883,10
6279,33,23652.22,10
6280,23,46978.445,10
6281,26,20332.967,10
6282,22,14748.714,10
6283,26,9072.83,10
6284,26,8619.675,10
6285,55,84532.52,10
6286,28,34732.38,10
6287,19,18634.623,10
6288,35,29510.889,10
6289,39,32776.133,10
6290,34,23111.79,10
6291,50,180632.28,10
6292,53,155319.78,10
6293,40,178183.67,10
6294,23,57707.094,10
6295,40,62576.8,10
6296,25,29663.928,10
6297,39,25390.271,10
6298,51,50876.62,10
6299,42,84260.05,10
6300,26,130143.48,10
6301,31,32305.312,10
6302,41,18353.787,10
6303,25,89946.13,10
6304,27,11675.682,10
6305,24,48455.92,10
6306,35,53702.883,10
6307,53,36928.84,10
6308,35,14524.355,10
6309,38,37320.18,10
6310,20,186057.72,10
6311,45,80270.35,10
6312,30,126645.86,10
6313,23,18882.99,10
6314,37,61349.645,10
6315,46,53661.473,10
6316,38,54499.273,10
6317,45,77999.29,10
6318,54,56254.22,10
6319,38,19306.77,10
6320,42,81665.06,10
6321,18,97976.77,10
6322,22,143682.53,10
6323,53,148850.92,10
6324,55,73198.1,10
6325,38,20040.46,10
6326,42,14709.829,10
6327,37,41693.62,10
6328,20,104334.26,10
6329,52,99092.234,10
6330,30,62253.977,10
6331,49,48558.81,10
6332,22,229295.4,10
6333,30,79142.38,10
6334,27,46628.156,10
6335,33,29834.64,10
6336,18,22312.314,10
6337,34,20622.275,10
6338,52,22314.312,10
6339,27,62601.215,10
6340,53,49282.414,10
6341,20,38524.375,10
6342,30,90125.695,10
6343,54,212589.47,10
6344,30,25876.766,10
6345,55,29154.06,10
6346,41,8485.688,10
6347,46,48957.78,10
6348,19,45147.12,10
6349,42,102130.89,10
6350,39,46645.332,10
6351,34,31234.885,10
6352,44,58333.21,10
6353,53,78075.61,10
6354,40,13706.083,10
6355,31,111892.19,10
6356,27,142175.94,10
6357,54,77477.47,10
6358,52,23674.037,10
6359,29,38520.934,10
6360,42,128807.96,10
6361,20,22861.318,10
6362,55,82676.71,10
6363,28,48009.812,10
6364,34,56836.438,10
6365,29,25620.834,10
6366,44,65141.02,10
6367,22,61515.156,10
6368,41,14947.382,10
6369,28,49822.56,10
6370,46,81707.086,10
6371,34,36737.44,10
6372,32,7055.7197,10
6373,42,45611.945,10
6374,53,161611.83,10
6375,49,37956.754,10
6376,43,156795.73,10
6377,30,26105.264,10
6378,55,19751.836,10
6379,18,49796.31,10
6380,37,25892.68,10
6381,40,65099.0,10
6382,45,37112.965,10
6383,54,162577.8,10
6384,33,35117.13,10
6385,48,53721.46,10
6386,34,80567.195,10
6387,23,107455.4,10
6388,45,163324.2,10
6389,46,41435.266,10
6390,29,36327.555,10
6391,44,10814.52,10
6392,54,256054.98,10
6393,28,66739.32,10
6394,40,91237.81,10
6395,31,77991.984,10
6396,47,52021.18,10
6397,51,66175.16,10
6398,53,31953.861,10
6399,51,39265.414,10
6400,23,23379.473,10
6401,54,173784.88,10
6402,24,78351.71,10
6403,23,242975.61,10
6404,24,313917.3,10
6405,49,16259.836,10
6406,49,109969.79,10
6407,22,16871.943,10
6408,40,57625.027,10
6409,42,64315.88,10
6410,18,17855.115,10
6411,50,27715.957,10
6412,43,66706.62,10
6413,24,57573.566,10
6414,46,22138.668,10
6415,34,28605.475,10
6416,29,15163.189,10
6417,40,19099.92,10
6418,33,37147.137,10
6419,42,110165.69,10
6420,33,121925.41,10
6421,53,216756.02,10
6422,30,70206.04,10
6423,52,58128.117,10
6424,24,74302.164,10
6425,54,73734.28,10
6426,53,13719.417,10
6427,40,226585.36,10
6428,42,10668.248,10
6429,26,125340.36,10
6430,28,52307.125,10
6431,49,20914.135,10
6432,23,76487.13,10
6433,28,45490.89,10
6434,26,28962.23,10
6435,25,16557.527,10
6436,50,15481.06,10
6437,40,30670.275,10
6438,42,36687.367,10
6439,24,18983.857,10
6440,26,51563.14,10
6441,25,21274.604,10
6442,22,66699.64,10
6443,39,133904.45,10
6444,53,63024.434,10
6445,21,46384.027,10
6446,29,32593.256,10
6447,20,158999.64,10
6448,20,42828.785,10
6449,35,366574.6,10
6450,46,19406.234,10
6451,29,63051.31,10
6452,46,154810.52,10
6453,51,28786.713,10
6454,51,41393.484,10
6455,51,82511.71,10
6456,45,68192.54,10
6457,30,78240.09,10
6458,32,126498.414,10
6459,42,37887.44,10
6460,27,157849.77,10
6461,40,12629.193,10
6462,29,118388.67,10
6463,43,125184.36,10
6464,32,26908.621,10
6465,21,15666.334,10
6466,29,41524.727,10
6467,43,69066.2,10
6468,26,38242.36,10
6469,40,74707.22,10
6470,22,235619.45,10
6471,20,16781.104,10
6472,48,10472.3545,10
6473,49,47303.527,10
6474,25,29017.182,10
6475,37,34047.992,10
6476,55,137765.58,10
6477,53,45400.81,10
6478,28,48853.53,10
6479,21,35254.21,10
6480,32,48471.793,10
6481,49,61980.77,10
6482,45,463911.38,10
6483,44,62536.414,10
6484,39,126745.25,10
6485,54,58040.594,10
6486,47,9872.879,10
6487,34,31765.016,10
6488,43,62499.062,10
6489,20,89188.73,10
6490,52,59157.65,10
6491,24,104407.77,10
6492,29,15549.604,10
6493,55,51990.29,10
6494,43,144661.05,10
6495,40,22983.465,10
6496,42,122547.19,10
6497,51,117583.53,10
6498,27,18585.9,10
6499,22,65518.062,10
6500,29,56773.758,10
6501,36,43420.55,10
6502,28,14739.215,10
6503,49,40511.066,10
6504,30,44123.227,10
6505,31,12850.49,10
6506,55,17600.049,10
6507,25,23817.645,10
6508,31,21615.22,10
6509,21,64912.44,10
6510,29,103671.93,10
6511,48,39001.047,10
6512,48,92300.97,10
6513,45,107126.87,10
6514,37,46702.08,10
6515,28,69300.91,10
6516,33,41818.836,10
6517,27,20363.809,10
6518,18,27511.812,10
6519,36,64906.094,10
6520,48,45374.914,10
6521,26,90175.83,10
6522,50,11050.032,10
6523,55,13393.449,10
6524,45,14723.475,10
6525,41,57130.926,10
6526,48,16602.29,10
6527,42,64594.312,10
6528,35,91325.58,10
6529,50,168177.98,10
6530,48,153968.66,10
6531,23,28665.299,10
6532,53,13148.564,10
6533,43,30158.578,10
6534,22,109233.914,10
6535,19,36608.152,10
6536,37,49036.58,10
6537,33,32017.877,10
6538,22,177147.94,10
6539,28,22208.041,10
6540,44,52743.23,10
6541,49,121342.1,10
6542,50,218167.39,10
6543,55,28679.465,10
6544,28,107842.055,10
6545,44,30150.787,10
6546,41,150468.06,10
6547,51,199456.6,10
6548,40,24541.047,10
6549,32,84334.734,10
6550,49,121833.12,10
6551,38,39512.184,10
6552,43,77493.54,10
6553,22,80804.836,10
6554,22,249570.92,10
6555,23,10331.749,10
6556,55,47812.742,10
6557,36,18390.244,10
6558,39,50554.98,10
6559,39,26728.666,10
6560,25,40775.82,10
6561,35,24846.207,10
6562,31,56617.434,10
6563,27,118053.55,10
6564,30,37108.098,10
6565,31,157043.17,10
6566,48,115259.77,10
6567,47,254494.25,10
6568,20,69484.84,10
6569,39,47594.05,10
6570,47,14067.022,10
6571,23,26753.715,10
6572,46,42338.66,10
6573,33,46544.9,10
6574,25,327340.5,10
6575,31,42370.043,10
6576,32,12150.136,10
6577,29,85087.43,10
6578,52,81224.88,10
6579,50,34635.504,10
6580,34,274282.72,10
6581,36,10965.195,10
6582,28,135855.08,10
6583,30,39612.535,10
6584,29,23375.508,10
6585,28,341156.6,10
6586,35,90141.48,10
6587,48,39380.55,10
6588,34,38745.402,10
6589,45,62324.715,10
6590,23,34551.543,10
6591,50,141416.56,10
6592,33,53633.363,10
6593,21,112851.7,10
6594,52,59048.793,10
6595,34,100272.45,10
6596,30,146706.03,10
6597,45,191860.17,10
6598,43,74052.945,10
6599,23,24997.738,10
6600,31,43552.066,10
6601,29,48965.34,10
6602,42,31609.443,10
6603,28,27657.574,10
6604,54,57490.715,10
6605,42,22768.475,10
6606,48,19493.92,10
6607,35,12890.29,10
6608,46,73427.05,10
6609,36,65694.91,10
6610,40,38562.59,10
6611,38,110764.69,10
6612,55,22487.857,10
6613,23,67810.85,10
6614,35,52214.16,10
6615,35,27645.936,10
6616,39,33716.56,10
6617,43,31703.473,10
6618,23,61204.836,10
6619,51,80380.055,10
6620,21,35548.855,10
6621,37,28285.219,10
6622,46,55801.496,10
6623,53,13338.066,10
6624,51,51393.36,10
6625,40,174416.03,10
6626,34,28470.043,10
6627,22,43403.45,10
6628,29,113485.195,10
6629,33,91447.195,10
6630,19,52535.77,10
6631,51,47712.824,10
6632,34,18607.727,10
6633,49,74065.164,10
6634,25,17070.008,10
6635,32,9581.893,10
6636,30,112000.734,10
6637,53,68143.24,10
6638,25,101069.82,10
6639,40,27738.332,10
6640,47,72610.836,10
6641,49,35190.24,10
6642,54,38483.473,10
6643,53,108964.95,10
6644,46,44353.426,10
6645,35,28643.152,10
6646,47,16770.28,10
6647,18,66724.66,10
6648,32,116699.695,10
6649,34,26722.885,10
6650,24,86765.25,10
6651,37,23518.799,10
6652,31,91055.1,10
6653,41,51334.066,10
6654,39,61947.79,10
6655,27,28619.684,10
6656,46,66557.33,10
6657,39,30996.467,10
6658,52,35912.457,10
6659,26,14848.827,10
6660,43,26958.57,10
6661,54,32839.324,10
6662,47,64217.168,10
6663,27,80523.38,10
6664,34,30743.469,10
6665,53,43836.523,10
6666,33,192699.36,10
6667,54,55529.246,10
6668,45,32541.268,10
6669,20,13043.684,10
6670,45,25251.486,10
6671,45,24476.838,10
6672,33,243306.5,10
6673,28,25362.127,10
6674,22,52083.977,10
6675,55,67264.26,10
6676,38,121175.87,10
6677,28,50322.004,10
6678,41,33240.58,10
6679,43,31525.406,10
6680,48,66495.016,10
6681,42,28920.521,10
6682,28,20669.89,10
6683,19,33235.53,10
6684,43,17329.938,10
6685,20,219755.66,10
6686,25,80581.19,10
6687,40,182855.84,10
6688,44,73727.2,10
6689,39,169304.25,10
6690,54,67087.3,10
6691,44,89386.36,10
6692,46,9070.685,10
6693,45,24060.207,10
6694,20,51499.145,10
6695,45,52508.402,10
6696,25,47036.23,10
6697,30,71838.41,10
6698,39,74246.11,10
6699,47,99894.6,10
6700,27,85389.05,10
6701,40,131012.52,10
6702,53,131869.12,10
6703,19,57498.254,10
6704,26,264368.0,10
6705,49,148337.11,10
6706,42,26218.422,10
6707,44,68450.15,10
6708,51,11449.299,10
6709,23,13100.684,10
6710,18,33529.562,10
6711,53,24820.43,10
6712,49,33694.973,10
6713,42,65028.008,10
6714,19,133253.75,10
6715,46,127666.91,10
6716,35,69587.016,10
6717,24,20953.957,10
6718,24,32012.053,10
6719,20,83243.47,10
6720,37,25819.494,10
6721,37,18146.717,10
6722,41,74134.18,10
6723,47,48102.44,10
6724,43,42236.625,10
6725,52,121493.96,10
6726,47,119470.5,10
6727,52,207870.94,10
6728,23,29692.473,10
6729,19,70513.9,10
6730,44,50766.15,10
6731,43,65540.984,10
6732,28,20176.49,10
6733,31,16281.741,10
6734,34,48416.957,10
6735,35,25483.035,10
6736,46,105909.94,10
6737,34,15051.552,10
6738,19,16078.168,10
6739,46,35826.688,10
6740,37,14607.907,10
6741,44,191105.48,10
6742,29,43193.46,10
6743,35,30869.926,10
6744,55,72703.84,10
6745,21,101402.914,10
6746,42,59003.11,10
6747,18,47349.195,10
6748,28,22765.465,10
6749,18,82826.695,10
6750,30,155304.16,10
6751,43,41940.3,10
6752,44,25355.473,10
6753,35,57813.344,10
6754,37,50106.11,10
6755,33,18895.826,10
6756,40,33443.99,10
6757,29,209099.8,10
6758,27,17013.023,10
6759,24,28775.568,10
6760,28,23407.402,10
6761,27,25122.984,10
6762,22,35010.285,10
6763,29,71573.77,10
6764,18,142433.19,10
6765,35,58831.668,10
6766,34,28919.541,10
6767,45,171392.31,10
6768,39,9556.028,10
6769,51,85695.945,10
6770,54,21990.623,10
6771,34,48004.008,10
6772,36,78453.25,10
6773,46,13842.203,10
6774,35,55999.684,10
6775,21,59549.31,10
6776,22,161078.72,10
6777,55,438843.3,10
6778,44,14434.875,10
6779,28,155360.14,10
6780,23,48507.52,10
6781,18,26184.457,10
6782,38,67172.61,10
6783,52,17640.367,10
6784,24,18503.0,10
6785,29,12477.114,10
6786,28,77392.836,10
6787,43,64950.957,10
6788,36,26062.984,10
6789,35,169170.06,10
6790,35,29419.521,10
6791,51,139548.84,10
6792,24,55129.652,10
6793,45,29105.535,10
6794,53,45605.938,10
6795,46,18338.982,10
6796,24,59466.297,10
6797,28,51237.06,10
6798,43,76247.22,10
6799,27,101022.664,10
6800,22,54845.254,10
6801,54,15347.701,10
6802,38,105415.92,10
6803,50,50590.01,10
6804,31,10987.661,10
6805,45,64053.254,10
6806,21,68041.8,10
6807,24,37533.703,10
6808,40,42680.984,10
6809,37,31056.586,10
6810,32,69750.484,10
6811,32,55925.258,10
6812,48,24177.926,10
6813,54,182436.0,10
6814,55,29352.584,10
6815,41,5736.2646,10
6816,46,34311.605,10
6817,38,114065.52,10
6818,25,42385.12,10
6819,45,13520.394,10
6820,36,21967.188,10
6821,51,21057.018,10
6822,21,31556.955,10
6823,53,40554.996,10
6824,45,74225.42,10
6825,20,55410.77,10
6826,37,57578.316,10
6827,44,207577.66,10
6828,24,99552.63,10
6829,21,92783.305,10
6830,38,11722.305,10
6831,32,27400.973,10
6832,41,13935.002,10
6833,52,27025.498,10
6834,54,94435.44,10
6835,23,36516.35,10
6836,18,117916.445,10
6837,20,87054.22,10
6838,20,52059.39,10
6839,33,120164.32,10
6840,39,148941.83,10
6841,41,71918.445,10
6842,39,60099.21,10
6843,44,82989.83,10
6844,55,16228.252,10
6845,28,45511.535,10
6846,53,49049.53,10
6847,30,37226.75,10
6848,51,26587.105,10
6849,34,111103.164,10
6850,46,57286.76,10
6851,48,61609.47,10
6852,41,156285.9,10
6853,41,42766.723,10
6854,22,36634.836,10
6855,41,148570.19,10
6856,21,15171.694,10
6857,55,52090.152,10
6858,20,27713.207,10
6859,32,63191.277,10
6860,51,79011.625,10
6861,20,82607.09,10
6862,44,113637.58,10
6863,40,40853.85,10
6864,20,42941.812,10
6865,49,76195.68,10
6866,34,101699.7,10
6867,40,17668.44,10
6868,45,64284.59,10
6869,40,36445.848,10
6870,22,53610.508,10
6871,48,37587.52,10
6872,48,28045.432,10
6873,32,22135.98,10
6874,18,44309.707,10
6875,54,66602.87,10
6876,21,30864.812,10
6877,23,129524.83,10
6878,54,357374.16,10
6879,48,69583.195,10
6880,27,48377.49,10
6881,45,24100.023,10
6882,41,67226.63,10
6883,24,163002.19,10
6884,53,237651.8,10
6885,47,152772.16,10
6886,55,98167.06,10
6887,49,69420.19,10
6888,38,21608.54,10
6889,39,46166.1,10
6890,33,42069.395,10
6891,37,46407.438,10
6892,20,28120.342,10
6893,50,91680.766,10
6894,39,40162.4,10
6895,27,37637.418,10
6896,21,28196.61,10
6897,45,60211.477,10
6898,21,165578.05,10
6899,29,49593.332,10
6900,51,62640.715,10
6901,55,235151.84,10
6902,36,130944.95,10
6903,53,80015.38,10
6904,18,77368.62,10
6905,22,30863.377,10
6906,30,28540.594,10
6907,36,55988.68,10
6908,40,57136.453,10
6909,34,25335.615,10
6910,30,87764.78,10
6911,47,40052.242,10
6912,52,123208.69,10
6913,24,47832.062,10
6914,54,44562.24,10
6915,42,23620.285,10
6916,44,25783.512,10
6917,42,143485.58,10
6918,31,62003.695,10
6919,41,68269.625,10
6920,21,179925.08,10
6921,55,17425.805,10
6922,52,85543.72,10
6923,21,14037.191,10
6924,53,35230.12,10
6925,49,20004.422,10
6926,49,99374.49,10
6927,33,11025.844,10
6928,40,41593.977,10
6929,39,19786.639,10
6930,38,25233.596,10
6931,49,28544.209,10
6932,38,143639.5,10
6933,25,38238.37,10
6934,30,199115.2,10
6935,33,235401.38,10
6936,39,271230.78,10
6937,44,47703.723,10
6938,48,59163.73,10
6939,54,67652.72,10
6940,27,37264.188,10
6941,40,70212.0,10
6942,49,23661.896,10
6943,28,11152.263,10
6944,39,88529.05,10
6945,51,37796.04,10
6946,48,22889.299,10
6947,41,25326.264,10
6948,19,168026.3,10
6949,26,72480.19,10
6950,34,14793.343,10
6951,37,19344.998,10
6952,28,39587.734,10
6953,22,73196.71,10
6954,49,26479.37,10
6955,51,43539.375,10
6956,27,54798.562,10
6957,46,55714.348,10
6958,39,7358.9263,10
6959,45,59700.242,10
6960,34,12500.083,10
6961,43,39761.703,10
6962,21,33478.082,10
6963,39,21095.014,10
6964,42,98155.875,10
6965,54,20345.145,10
6966,21,32906.61,10
6967,38,100988.875,10
6968,32,32163.191,10
6969,54,27254.4,10
6970,52,40346.258,10
6971,55,77047.73,10
6972,48,159026.22,10
6973,18,23644.387,10
6974,29,25228.074,10
6975,49,40083.094,10
6976,42,60107.555,10
6977,24,26999.697,10
6978,32,86736.41,10
6979,53,24003.527,10
6980,27,10928.12,10
6981,34,76511.664,10
6982,38,83939.36,10
6983,55,115323.766,10
6984,41,10160.454,10
6985,41,29356.998,10
6986,19,40901.9,10
6987,32,203891.81,10
6988,51,44020.785,10
6989,49,17027.158,10
6990,48,63396.926,10
6991,55,142535.06,10
6992,23,120221.3,10
6993,18,78371.59,10
6994,24,61690.434,10
6995,40,8148.3965,10
6996,35,51037.27,10
6997,26,57658.36,10
6998,48,43995.848,10
6999,41,88032.23,10
7000,34,43433.227,10
7001,51,37232.145,10
7002,46,114803.41,10
7003,27,35914.89,10
7004,46,52654.215,10
7005,26,102518.984,10
7006,55,22275.514,10
7007,30,20423.25,10
7008,23,148172.2,10
7009,50,31120.084,10
7010,23,87005.29,10
7011,37,12082.598,10
7012,25,6750.2646,10
7013,18,66913.92,10
7014,24,45150.73,10
7015,20,67419.086,10
7016,24,224032.25,10
7017,34,18581.186,10
7018,22,51551.09,10
7019,29,163040.05,10
7020,50,20855.775,10
7021,28,31319.516,10
7022,54,12160.522,10
7023,49,299556.3,10
7024,18,8571.053,10
7025,28,94716.82,10
7026,34,17395.004,10
7027,48,21570.125,10
7028,20,117118.49,10
7029,43,27605.49,10
7030,23,84221.74,10
7031,32,150814.14,10
7032,53,58708.27,10
7033,49,101844.96,10
7034,22,53333.336,10
7035,49,55347.3,10
7036,51,30086.596,10
7037,22,233950.73,10
7038,21,90585.91,10
7039,39,75903.836,10
7040,35,92597.195,10
7041,55,29084.074,10
7042,46,105298.64,10
7043,36,173595.45,10
7044,26,16567.863,10
7045,52,77113.11,10
7046,41,52575.754,10
7047,31,33005.527,10
7048,55,20851.34,10
7049,50,115996.35,10
7050,31,59051.78,10
7051,52,42364.85,10
7052,51,77163.664,10
7053,51,45152.17,10
7054,28,28467.572,10
7055,21,55433.53,10
7056,41,48892.22,10
7057,43,12093.555,10
7058,46,30215.943,10
7059,25,18183.361,10
7060,36,13341.79,10
7061,23,72688.45,10
7062,27,29283.068,10
7063,52,115024.836,10
7064,50,11578.454,10
7065,25,39402.13,10
7066,33,30547.473,10
7067,36,14149.104,10
7068,18,50203.895,10
7069,22,15172.603,10
7070,33,59751.582,10
7071,44,88999.44,10
7072,33,61933.766,10
7073,23,68520.28,10
7074,40,114092.664,10
7075,39,48940.844,10
7076,30,25821.33,10
7077,53,30718.398,10
7078,55,31253.26,10
7079,31,21700.863,10
7080,53,93633.86,10
7081,52,76214.01,10
7082,36,13197.407,10
7083,38,25815.2,10
7084,29,20872.547,10
7085,22,64450.65,10
7086,33,118300.81,10
7087,28,71562.55,10
7088,46,28533.22,10
7089,27,38738.75,10
7090,22,16407.557,10
7091,42,17445.697,10
7092,30,98382.484,10
7093,37,158747.16,10
7094,21,28225.002,10
7095,48,51962.28,10
7096,43,88982.7,10
7097,21,13209.672,10
7098,32,21608.219,10
7099,19,246393.88,10
7100,40,23239.416,10
7101,18,37433.11,10
7102,19,30866.625,10
7103,27,10137.075,10
7104,38,53420.844,10
7105,39,49000.07,10
7106,18,57783.54,10
7107,53,46728.887,10
7108,54,34609.71,10
7109,25,33056.07,10
7110,55,33511.28,10
7111,24,22670.652,10
7112,48,25661.18,10
7113,31,22976.963,10
7114,41,79103.05,10
7115,20,63873.53,10
7116,47,51097.22,10
7117,24,236473.27,10
7118,33,23842.43,10
7119,48,122369.414,10
7120,36,40609.37,10
7121,22,56698.9,10
7122,35,85535.54,10
7123,46,34123.754,10
7124,46,21470.174,10
7125,33,24498.266,10
7126,30,9271.971,10
7127,25,81244.24,10
7128,23,79695.625,10
7129,50,177495.17,10
7130,43,69683.68,10
7131,20,84453.65,10
7132,29,46842.266,10
7133,35,72524.64,10
7134,52,119545.54,10
7135,21,57812.254,10
7136,28,32951.53,10
7137,26,41923.312,10
7138,22,91241.87,10
7139,19,33751.074,10
7140,44,101827.08,10
7141,45,230189.14,10
7142,29,102841.88,10
7143,52,90897.43,10
7144,34,66031.3,10
7145,31,26857.025,10
7146,23,24977.05,10
7147,45,24777.23,10
7148,50,77929.82,10
7149,22,36614.805,10
7150,22,48853.65,10
7151,36,69891.79,10
7152,45,25525.705,10
7153,21,33464.46,10
7154,31,64736.76,10
7155,33,39620.234,10
7156,22,42694.16,10
7157,20,21887.135,10
7158,22,43159.12,10
7159,54,187496.28,10
7160,50,34985.754,10
7161,43,19973.658,10
7162,27,107611.98,10
7163,47,75997.99,10
7164,36,59270.86,10
7165,39,17411.127,10
7166,22,19506.193,10
7167,45,14616.747,10
7168,19,70615.4,10
7169,47,113059.945,10
7170,39,72547.18,10
7171,21,237922.48,10
7172,25,35110.496,10
7173,50,38593.637,10
7174,30,54449.438,10
7175,26,41613.484,10
7176,37,74514.35,10
7177,24,29973.877,10
7178,23,16382.989,10
7179,32,11947.841,10
7180,47,73437.38,10
7181,40,32828.402,10
7182,31,19616.877,10
7183,40,30471.01,10
7184,36,238423.5,10
7185,41,20559.195,10
7186,25,89458.625,10
7187,46,70028.19,10
7188,51,146228.33,10
7189,37,45310.95,10
7190,26,14349.965,10
7191,46,110615.39,10
7192,51,40942.355,10
7193,41,138600.2,10
7194,21,96043.2,10
7195,35,110909.96,10
7196,27,332556.03,10
7197,42,62653.617,10
7198,25,158587.6,10
7199,43,36166.98,10
7200,25,77060.6,10
7201,46,33455.17,10
7202,27,73362.65,10
7203,27,67482.44,10
7204,53,9617.359,10
7205,34,30650.246,10
7206,19,60115.973,10
7207,23,8216.207,10
7208,22,46309.52,10
